,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower
5552,1,Deaths,102,United States of America,,4,Black,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.3099715737001e-06,2.86734703121331e-06,1.80764812157679e-06
5553,1,Deaths,102,United States of America,,5,White,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.44778462705416e-06,1.69511885049978e-06,1.21815780560707e-06
5554,1,Deaths,102,United States of America,,6,AIAN,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.99689157921214e-06,4.44095565624273e-06,1.95240076408638e-06
5555,1,Deaths,102,United States of America,,7,Asian,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.70508139606897e-06,2.74981291849626e-06,9.29019470593696e-07
5556,1,Deaths,102,United States of America,,1,Total,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.33539958189086e-07,3.90084429727001e-07,2.85498588215181e-07
5557,1,Deaths,102,United States of America,,2,Latino,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.71952524331118e-07,3.50029420171932e-07,2.01172739494774e-07
5558,1,Deaths,102,United States of America,,4,Black,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,4.57223041807439e-07,5.84873241790656e-07,3.40082956364932e-07
5559,1,Deaths,102,United States of America,,5,White,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.99873158591654e-07,3.65887173960622e-07,2.47081416855843e-07
5560,1,Deaths,102,United States of America,,6,AIAN,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,9.36792383146418e-07,1.32009164645968e-06,6.36237158312827e-07
5561,1,Deaths,102,United States of America,,7,Asian,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,4.99649900123047e-07,8.2248519190273e-07,2.72333093936708e-07
5562,1,Deaths,102,United States of America,,1,Total,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,4.09004065275945e-07,4.68936616202303e-07,3.55614860844989e-07
5563,1,Deaths,102,United States of America,,2,Latino,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.86628163065735e-07,4.8122865271847e-07,3.03606852905372e-07
5564,1,Deaths,102,United States of America,,4,Black,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,5.5141414274242e-07,6.78749057144371e-07,4.34874503326639e-07
5565,1,Deaths,102,United States of America,,5,White,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.59907859919713e-07,4.26451991552403e-07,3.01975970443424e-07
5566,1,Deaths,102,United States of America,,6,AIAN,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.28187225193683e-06,1.75209931755008e-06,9.28809721144702e-07
5567,1,Deaths,102,United States of America,,7,Asian,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,4.47029731882356e-07,7.23624072355915e-07,2.36542834428253e-07
5568,1,Deaths,102,United States of America,,1,Total,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.57060223751944e-06,1.71966216468787e-06,1.4322961542334e-06
5569,1,Deaths,102,United States of America,,2,Latino,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.54211450901052e-06,1.82913316506377e-06,1.29363692416879e-06
5570,1,Deaths,102,United States of America,,4,Black,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.25708128248687e-06,2.59623688675763e-06,1.940780803223e-06
5571,1,Deaths,102,United States of America,,5,White,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.37386987484763e-06,1.5330539383318e-06,1.23055822455002e-06
5572,1,Deaths,102,United States of America,,6,AIAN,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,4.9347759951159e-06,6.29484109686282e-06,3.87424000072097e-06
5573,1,Deaths,102,United States of America,,7,Asian,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.2729665881186e-06,2.04360021468927e-06,7.32605698261842e-07
5574,1,Deaths,102,United States of America,,1,Total,1,Male,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,4.08797093481409e-06,4.37656604662737e-06,3.81326158164932e-06
5575,1,Deaths,102,United States of America,,2,Latino,1,Male,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.88278090255133e-06,4.45358468977398e-06,3.37322431327421e-06
5576,1,Deaths,102,United States of America,,4,Black,1,Male,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,6.88569342059555e-06,7.80231206706175e-06,6.06861688197284e-06
5577,1,Deaths,102,United States of America,,5,White,1,Male,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.37961689985431e-06,3.69305076229325e-06,3.09146406311288e-06
5578,1,Deaths,102,United States of America,,6,AIAN,1,Male,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.04028072266134e-05,2.5713586354767e-05,1.59914889319478e-05
5579,1,Deaths,102,United States of America,,7,Asian,1,Male,9,20 to 24,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.75102280059419e-06,4.37319506088245e-06,1.61327884424648e-06
5580,1,Deaths,102,United States of America,,1,Total,1,Male,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.02515777733798e-05,1.08148524077492e-05,9.68253457372895e-06
5581,1,Deaths,102,United States of America,,2,Latino,1,Male,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.16167545279867e-05,1.27586767286436e-05,1.05070016835295e-05
5582,1,Deaths,102,United States of America,,4,Black,1,Male,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.37172998353241e-05,1.52006166947087e-05,1.22317598864436e-05
5583,1,Deaths,102,United States of America,,5,White,1,Male,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,8.47113734022154e-06,9.07898372118851e-06,7.90279152179559e-06
5584,1,Deaths,102,United States of America,,6,AIAN,1,Male,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,7.60480750134359e-05,9.02650503697896e-05,6.37821464476003e-05
5585,1,Deaths,102,United States of America,,7,Asian,1,Male,10,25 to 29,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,6.71693750693698e-06,8.13280654839168e-06,5.30714451520164e-06
5586,1,Deaths,102,United States of America,,1,Total,1,Male,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.83746000487694e-05,2.9487278749223e-05,2.73522628968978e-05
5587,1,Deaths,102,United States of America,,2,Latino,1,Male,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.81875132652825e-05,4.05881245135537e-05,3.57473528609416e-05
5588,1,Deaths,102,United States of America,,4,Black,1,Male,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.0557683183225e-05,3.32467496289313e-05,2.80467649493311e-05
5589,1,Deaths,102,United States of America,,5,White,1,Male,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,2.43612357441251e-05,2.55210730914426e-05,2.32107688671716e-05
5590,1,Deaths,102,United States of America,,6,AIAN,1,Male,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001767211634176,0.0002068310851443,0.000151111204096
5591,1,Deaths,102,United States of America,,7,Asian,1,Male,11,30 to 34,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,1.51335689964732e-05,1.84037766080555e-05,1.235536752522e-05
5592,1,Deaths,102,United States of America,,1,Total,1,Male,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,7.52777794804338e-05,7.71584311701068e-05,7.33730787276017e-05
5593,1,Deaths,102,United States of America,,2,Latino,1,Male,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000101749419636,0.0001068039033876,9.64629480085405e-05
5594,1,Deaths,102,United States of America,,4,Black,1,Male,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,7.41593491904536e-05,7.9000123170637e-05,6.96855394063197e-05
5595,1,Deaths,102,United States of America,,5,White,1,Male,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,6.86391268867857e-05,7.06670507088217e-05,6.64836681286847e-05
5596,1,Deaths,102,United States of America,,6,AIAN,1,Male,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0003724780082578,0.0004323889148035,0.0003219113252162
5597,1,Deaths,102,United States of America,,7,Asian,1,Male,12,35 to 39,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,3.46513017132973e-05,4.05098111558771e-05,2.96292093145787e-05
5598,1,Deaths,102,United States of America,,1,Total,1,Male,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001847517204677,0.0001879376812031,0.0001815949763581
5599,1,Deaths,102,United States of America,,2,Latino,1,Male,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002710197068509,0.0002836894768712,0.0002596152419536
5600,1,Deaths,102,United States of America,,4,Black,1,Male,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001831188131167,0.0001913451890524,0.000175010140034
5601,1,Deaths,102,United States of America,,5,White,1,Male,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001714645839164,0.000175442750181,0.0001676722890766
5602,1,Deaths,102,United States of America,,6,AIAN,1,Male,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0006285886701087,0.0007318131363353,0.0005404691121523
5603,1,Deaths,102,United States of America,,7,Asian,1,Male,13,40 to 44,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,6.91523001942473e-05,8.00744882311733e-05,5.97892848032935e-05
5604,1,Deaths,102,United States of America,,1,Total,1,Male,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0003662646256092,0.0003713219268928,0.0003611776759021
5605,1,Deaths,102,United States of America,,2,Latino,1,Male,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005392636181449,0.0005619474151817,0.0005174977376814
5606,1,Deaths,102,United States of America,,4,Black,1,Male,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0004194904966661,0.0004330998082701,0.0004057284738961
5607,1,Deaths,102,United States of America,,5,White,1,Male,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.00033952814791,0.0003457148685469,0.0003338046408135
5608,1,Deaths,102,United States of America,,6,AIAN,1,Male,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0010138227123487,0.001258223400617,0.0008072829062566
5609,1,Deaths,102,United States of America,,7,Asian,1,Male,14,45 to 49,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001344458679522,0.0001510409092627,0.0001183825636964
5610,1,Deaths,102,United States of America,,1,Total,1,Male,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005489614181704,0.0005555968649334,0.0005421875764207
5611,1,Deaths,102,United States of America,,2,Latino,1,Male,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0008097874390205,0.0008451194557103,0.000778245778484
5612,1,Deaths,102,United States of America,,4,Black,1,Male,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000714722561428,0.000735708464481,0.0006947008503994
5613,1,Deaths,102,United States of America,,5,White,1,Male,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.00050629329393,0.0005140371925182,0.0004982452386801
5614,1,Deaths,102,United States of America,,6,AIAN,1,Male,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0013510910001241,0.0016770483314268,0.0010720703332428
5615,1,Deaths,102,United States of America,,7,Asian,1,Male,15,50 to 54,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001840637974365,0.0002062157530195,0.0001633103523231
5616,1,Deaths,102,United States of America,,1,Total,1,Male,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005361823384526,0.0005432820872802,0.0005290150865097
5617,1,Deaths,102,United States of America,,2,Latino,1,Male,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0008557650173079,0.000889362128665,0.0008242464533095
5618,1,Deaths,102,United States of America,,4,Black,1,Male,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0007869077032541,0.0008099471279264,0.0007646058790849
5619,1,Deaths,102,United States of America,,5,White,1,Male,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000481883447931,0.0004897065587146,0.000474417433697
5620,1,Deaths,102,United States of America,,6,AIAN,1,Male,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0014008660071871,0.0016871493625216,0.0011505488992444
5621,1,Deaths,102,United States of America,,7,Asian,1,Male,16,55 to 59,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002212474587861,0.0002442856780233,0.0001983158976901
5622,1,Deaths,102,United States of America,,1,Total,1,Male,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005083735302572,0.0005158361062929,0.000500794392073
5623,1,Deaths,102,United States of America,,2,Latino,1,Male,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000873481840547,0.0009091856558682,0.0008396744545697
5624,1,Deaths,102,United States of America,,4,Black,1,Male,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0006871831592724,0.0007123220104898,0.0006624068972638
5625,1,Deaths,102,United States of America,,5,White,1,Male,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000460572341158,0.0004685477565664,0.0004527431692924
5626,1,Deaths,102,United States of America,,6,AIAN,1,Male,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.001354319851694,0.0016236291273097,0.0011000894843912
5627,1,Deaths,102,United States of America,,7,Asian,1,Male,17,60 to 64,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002624646475976,0.0002895924393344,0.0002355809987749
5628,1,Deaths,102,United States of America,,1,Total,1,Male,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005447082533203,0.0005543754310204,0.0005358667944223
5629,1,Deaths,102,United States of America,,2,Latino,1,Male,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0009178702553709,0.0009566232739457,0.000876837929509
5630,1,Deaths,102,United States of America,,4,Black,1,Male,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0006798836336082,0.0007074198061865,0.0006523653300619
5631,1,Deaths,102,United States of America,,5,White,1,Male,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005038820161949,0.0005137952542107,0.0004943193195633
5632,1,Deaths,102,United States of America,,6,AIAN,1,Male,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.001255969393697,0.0015124218458668,0.0010376447459342
5633,1,Deaths,102,United States of America,,7,Asian,1,Male,18,65 to 69,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002948169443055,0.0003242484795253,0.0002659876231196
5634,1,Deaths,102,United States of America,,1,Total,1,Male,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005859886407705,0.000595744556014,0.0005761076057612
5635,1,Deaths,102,United States of America,,2,Latino,1,Male,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0009652801322537,0.0010080479173105,0.0009239282108565
5636,1,Deaths,102,United States of America,,4,Black,1,Male,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0006305939380829,0.0006588379041215,0.0006023469685474
5637,1,Deaths,102,United States of America,,5,White,1,Male,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005579654294686,0.0005678962207131,0.0005473722534454
5638,1,Deaths,102,United States of America,,6,AIAN,1,Male,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0010677347975617,0.0012929562601657,0.0008777338503202
5639,1,Deaths,102,United States of America,,7,Asian,1,Male,19,70 to 74,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0003867755240175,0.000422681957358,0.0003514364680708
5640,1,Deaths,102,United States of America,,1,Total,1,Male,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005877529063343,0.0005983053674203,0.0005787780927853
5641,1,Deaths,102,United States of America,,2,Latino,1,Male,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0009901880102042,0.0010348674442801,0.0009475090568179
5642,1,Deaths,102,United States of America,,4,Black,1,Male,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005388814430406,0.0005691748775432,0.0005094976970057
5643,1,Deaths,102,United States of America,,5,White,1,Male,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000569368382335,0.0005801174897136,0.0005599591400926
5644,1,Deaths,102,United States of America,,6,AIAN,1,Male,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0011327658535987,0.0013705601855069,0.000939178323585
5645,1,Deaths,102,United States of America,,7,Asian,1,Male,20,75 to 79,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0004140239318713,0.0004474021570446,0.0003804300590055
5646,1,Deaths,102,United States of America,,1,Total,1,Male,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005635659380929,0.0005744797836977,0.0005526056726912
5647,1,Deaths,102,United States of America,,2,Latino,1,Male,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0008882372354102,0.000940864810097,0.0008401423084878
5648,1,Deaths,102,United States of America,,4,Black,1,Male,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0004817789480325,0.0005145540711331,0.0004472779071395
5649,1,Deaths,102,United States of America,,5,White,1,Male,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005518980047053,0.0005632974463844,0.0005407939670411
5650,1,Deaths,102,United States of America,,6,AIAN,1,Male,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0008599465915488,0.0010502812768785,0.0007094429532762
5651,1,Deaths,102,United States of America,,7,Asian,1,Male,30,80 to 84,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005209834805396,0.0005703894842096,0.000473257058232
5652,1,Deaths,102,United States of America,,1,Total,1,Male,160,85 plus,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005653038244392,0.0005809083520275,0.0005501656135734
5653,1,Deaths,102,United States of America,,2,Latino,1,Male,160,85 plus,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0007788932585064,0.000841298380984,0.000722895269667
5654,1,Deaths,102,United States of America,,4,Black,1,Male,160,85 plus,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0004891017635874,0.0005351974612911,0.0004433003061426
5655,1,Deaths,102,United States of America,,5,White,1,Male,160,85 plus,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005596969112503,0.0005757278356569,0.0005443233423439
5656,1,Deaths,102,United States of America,,6,AIAN,1,Male,160,85 plus,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0009660818634767,0.0012297968141479,0.000757697023064
5657,1,Deaths,102,United States of America,,7,Asian,1,Male,160,85 plus,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000529417374024,0.0005955383780111,0.0004652992742683
5658,1,Deaths,102,United States of America,,1,Total,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.000196379448694,0.0001975822769792,0.0001952051851029
5659,1,Deaths,102,United States of America,,2,Latino,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001727546239441,0.0001772780011732,0.0001684880338747
5660,1,Deaths,102,United States of America,,4,Black,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001864524671262,0.0001895911441472,0.000183165015524
5661,1,Deaths,102,United States of America,,5,White,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.00020854251521,0.0002101508102709,0.0002069417266394
5662,1,Deaths,102,United States of America,,6,AIAN,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0004147690430612,0.0004704377007499,0.0003607329827606
5663,1,Deaths,102,United States of America,,7,Asian,1,Male,22,All Ages,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,7.7046748104584e-05,8.1271264282708e-05,7.29222687561134e-05
5664,1,Deaths,102,United States of America,,1,Total,1,Male,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002229350923293,0.0002242682979726,0.0002216548310762
5665,1,Deaths,102,United States of America,,2,Latino,1,Male,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0003487993627591,0.0003574557983422,0.0003407380228135
5666,1,Deaths,102,United States of America,,4,Black,1,Male,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002677774692264,0.0002723182264605,0.0002632379191433
5667,1,Deaths,102,United States of America,,5,White,1,Male,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0002067977013359,0.0002083629596699,0.0002052293894403
5668,1,Deaths,102,United States of America,,6,AIAN,1,Male,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0005634363869809,0.0006381225059387,0.0004939767559496
5669,1,Deaths,102,United States of America,,7,Asian,1,Male,27,Age-standardized,521,Cirrhosis and other chronic liver diseases,2004,3,Rate,0.0001128097373959,0.0001187004812038,0.000106825441829
5670,1,Deaths,102,United States of America,,1,Total,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,0.0,0.0,0.0
5671,1,Deaths,102,United States of America,,2,Latino,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,0.0,0.0,0.0
5672,1,Deaths,102,United States of America,,4,Black,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,0.0,0.0,0.0
5673,1,Deaths,102,United States of America,,5,White,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,0.0,0.0,0.0
5674,1,Deaths,102,United States of America,,6,AIAN,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,0.0,0.0,0.0
5675,1,Deaths,102,United States of America,,7,Asian,1,Male,28,<1 year,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,0.0,0.0,0.0
5676,1,Deaths,102,United States of America,,1,Total,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.50180479017902e-06,1.71689940022023e-06,1.30818335141777e-06
5677,1,Deaths,102,United States of America,,2,Latino,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.15461866555569e-06,1.46626755796325e-06,8.99186993284089e-07
5678,1,Deaths,102,United States of America,,4,Black,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,2.24639004159908e-06,2.81982502542922e-06,1.77267164278483e-06
5679,1,Deaths,102,United States of America,,5,White,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.41048590699505e-06,1.65137298260336e-06,1.17212346642534e-06
5680,1,Deaths,102,United States of America,,6,AIAN,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,3.03859015685557e-06,4.40914665376277e-06,1.96645125509255e-06
5681,1,Deaths,102,United States of America,,7,Asian,1,Male,5,1 to 4,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.63049021257479e-06,2.66888333771963e-06,8.94968428330026e-07
5682,1,Deaths,102,United States of America,,1,Total,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,3.22717664456338e-07,3.75994589110227e-07,2.73666533793701e-07
5683,1,Deaths,102,United States of America,,2,Latino,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,2.65622197397341e-07,3.4159735159312e-07,1.97192297772385e-07
5684,1,Deaths,102,United States of America,,4,Black,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,4.45693304704003e-07,5.72465676105029e-07,3.26334210095448e-07
5685,1,Deaths,102,United States of America,,5,White,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,2.88533876126332e-07,3.46895995468015e-07,2.35730222693251e-07
5686,1,Deaths,102,United States of America,,6,AIAN,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,9.40417305759216e-07,1.32224149293617e-06,6.32244823756692e-07
5687,1,Deaths,102,United States of America,,7,Asian,1,Male,6,5 to 9,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,4.77168353258034e-07,7.93107201630338e-07,2.57826848387053e-07
5688,1,Deaths,102,United States of America,,1,Total,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,3.95008071616974e-07,4.49147732100338e-07,3.45664212491325e-07
5689,1,Deaths,102,United States of America,,2,Latino,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,3.75443806081635e-07,4.66195172568036e-07,2.96533382864405e-07
5690,1,Deaths,102,United States of America,,4,Black,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,5.30674314903156e-07,6.53314163422889e-07,4.16838952123697e-07
5691,1,Deaths,102,United States of America,,5,White,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,3.46708599652212e-07,4.10678236528695e-07,2.89605872166992e-07
5692,1,Deaths,102,United States of America,,6,AIAN,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.29535000538504e-06,1.72766603156508e-06,9.23994856609326e-07
5693,1,Deaths,102,United States of America,,7,Asian,1,Male,7,10 to 14,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,4.29050130300087e-07,6.97850500548911e-07,2.25194697148358e-07
5694,1,Deaths,102,United States of America,,1,Total,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.52273761781909e-06,1.6634157890927e-06,1.39122565393719e-06
5695,1,Deaths,102,United States of America,,2,Latino,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.50118879812349e-06,1.7572784352258e-06,1.25989608483501e-06
5696,1,Deaths,102,United States of America,,4,Black,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,2.10774278446773e-06,2.44580228944853e-06,1.80442755293176e-06
5697,1,Deaths,102,United States of America,,5,White,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,1.34157987235309e-06,1.49769542880532e-06,1.1991727221068e-06
5698,1,Deaths,102,United States of America,,6,AIAN,1,Male,8,15 to 19,521,Cirrhosis and other chronic liver diseases,2005,3,Rate,5.003909560847e-06,6.31940091249244e-06,3.95790860761066e-06
